"Plot Title: mill_meso_T5_high"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820144, SEN S/N: 21820144)","Coupler Detached (LGR S/N: 21820144)","Host Connected (LGR S/N: 21820144)","Coupler Attached (LGR S/N: 21820144)","Stopped (LGR S/N: 21820144)","End Of File (LGR S/N: 21820144)"
366,30/06/25 14:22:40,-1.050,,,,,
367,30/06/25 14:22:41,-1.100,,,,,
368,30/06/25 14:22:42,-1.050,,,,,
369,30/06/25 14:22:43,-1.025,,,,,
370,30/06/25 14:22:44,-1.025,,,,,
371,30/06/25 14:22:45,-1.000,,,,,
372,30/06/25 14:22:46,-1.000,,,,,
373,30/06/25 14:22:47,-1.000,,,,,
374,30/06/25 14:22:48,-0.875,,,,,
375,30/06/25 14:22:49,-1.000,,,,,
376,30/06/25 14:22:50,-1.050,,,,,
377,30/06/25 14:22:51,-1.050,,,,,
378,30/06/25 14:22:52,-1.050,,,,,
379,30/06/25 14:22:53,-1.050,,,,,
380,30/06/25 14:22:54,-1.025,,,,,
381,30/06/25 14:22:55,-1.075,,,,,
382,30/06/25 14:22:56,-1.050,,,,,
383,30/06/25 14:22:57,-1.050,,,,,
384,30/06/25 14:22:58,-1.100,,,,,
385,30/06/25 14:22:59,-1.025,,,,,
386,30/06/25 14:23:00,-1.025,,,,,
387,30/06/25 14:23:01,-1.050,,,,,
388,30/06/25 14:23:02,-1.050,,,,,
389,30/06/25 14:23:03,-1.075,,,,,
390,30/06/25 14:23:04,-1.025,,,,,
391,30/06/25 14:23:05,-1.025,,,,,
392,30/06/25 14:23:06,-1.075,,,,,
393,30/06/25 14:23:07,-1.075,,,,,
394,30/06/25 14:23:08,-1.025,,,,,
395,30/06/25 14:23:09,-1.050,,,,,
396,30/06/25 14:23:10,-1.075,,,,,
397,30/06/25 14:23:11,-1.100,,,,,
398,30/06/25 14:23:12,-1.025,,,,,
399,30/06/25 14:23:13,-0.950,,,,,
400,30/06/25 14:23:14,-0.975,,,,,
401,30/06/25 14:23:15,-0.975,,,,,
402,30/06/25 14:23:16,-0.950,,,,,
403,30/06/25 14:23:17,-1.000,,,,,
404,30/06/25 14:23:18,-1.050,,,,,
405,30/06/25 14:23:19,-1.025,,,,,
406,30/06/25 14:23:20,-1.050,,,,,
407,30/06/25 14:23:21,-1.075,,,,,
408,30/06/25 14:23:22,-1.100,,,,,
409,30/06/25 14:23:23,-1.050,,,,,
410,30/06/25 14:23:24,-1.025,,,,,
411,30/06/25 14:23:25,-1.075,,,,,
412,30/06/25 14:23:26,-1.025,,,,,
413,30/06/25 14:23:27,-1.050,,,,,
414,30/06/25 14:23:28,-1.050,,,,,
415,30/06/25 14:23:29,-1.025,,,,,
416,30/06/25 14:23:30,-1.025,,,,,
417,30/06/25 14:23:31,-1.050,,,,,
418,30/06/25 14:23:32,-1.100,,,,,
419,30/06/25 14:23:33,-1.050,,,,,
420,30/06/25 14:23:34,-1.025,,,,,
421,30/06/25 14:23:35,-1.000,,,,,
422,30/06/25 14:23:36,-1.075,,,,,
423,30/06/25 14:23:37,-1.100,,,,,
424,30/06/25 14:23:38,-1.075,,,,,
425,30/06/25 14:23:39,-1.075,,,,,
426,30/06/25 14:23:40,-1.050,,,,,
427,30/06/25 14:23:41,-1.075,,,,,
428,30/06/25 14:23:42,-1.050,,,,,
429,30/06/25 14:23:43,-1.025,,,,,
430,30/06/25 14:23:44,-1.025,,,,,
431,30/06/25 14:23:45,-1.025,,,,,
432,30/06/25 14:23:46,-1.025,,,,,
433,30/06/25 14:23:47,-1.100,,,,,
434,30/06/25 14:23:48,-1.025,,,,,
435,30/06/25 14:23:49,-1.075,,,,,
436,30/06/25 14:23:50,-1.050,,,,,
437,30/06/25 14:23:51,-1.025,,,,,
438,30/06/25 14:23:52,-1.025,,,,,
439,30/06/25 14:23:53,-1.025,,,,,
440,30/06/25 14:23:54,-1.075,,,,,
441,30/06/25 14:23:55,-1.025,,,,,
442,30/06/25 14:23:56,-1.050,,,,,
443,30/06/25 14:23:57,-1.025,,,,,
444,30/06/25 14:23:58,-0.950,,,,,
445,30/06/25 14:23:59,-1.050,,,,,
446,30/06/25 14:24:00,-1.025,,,,,
447,30/06/25 14:24:01,-1.100,,,,,
448,30/06/25 14:24:02,-1.025,,,,,
449,30/06/25 14:24:03,-1.100,,,,,
450,30/06/25 14:24:04,-1.050,,,,,
451,30/06/25 14:24:05,-1.075,,,,,
452,30/06/25 14:24:06,-1.050,,,,,
453,30/06/25 14:24:07,-1.050,,,,,
454,30/06/25 14:24:08,-1.100,,,,,
455,30/06/25 14:24:09,-1.075,,,,,
456,30/06/25 14:24:10,-1.000,,,,,
457,30/06/25 14:24:11,-1.100,,,,,
458,30/06/25 14:24:12,-1.025,,,,,
459,30/06/25 14:24:13,-1.050,,,,,
460,30/06/25 14:24:14,-1.025,,,,,
461,30/06/25 14:24:15,-1.075,,,,,
462,30/06/25 14:24:16,-1.050,,,,,
463,30/06/25 14:24:17,-1.075,,,,,
464,30/06/25 14:24:18,-1.050,,,,,
465,30/06/25 14:24:19,-1.050,,,,,
466,30/06/25 14:24:20,-1.075,,,,,
467,30/06/25 14:24:21,-1.100,,,,,
468,30/06/25 14:24:22,-1.075,,,,,
469,30/06/25 14:24:23,-1.075,,,,,
470,30/06/25 14:24:24,-1.050,,,,,
471,30/06/25 14:24:25,-1.050,,,,,
472,30/06/25 14:24:26,-1.050,,,,,
473,30/06/25 14:24:27,-1.050,,,,,
474,30/06/25 14:24:28,-1.050,,,,,
475,30/06/25 14:24:29,-1.050,,,,,
476,30/06/25 14:24:30,-1.050,,,,,
477,30/06/25 14:24:31,-1.075,,,,,
478,30/06/25 14:24:32,-1.025,,,,,
479,30/06/25 14:24:33,-1.075,,,,,
480,30/06/25 14:24:34,-1.075,,,,,
481,30/06/25 14:24:35,-1.075,,,,,
482,30/06/25 14:24:36,-1.050,,,,,
483,30/06/25 14:24:37,-1.050,,,,,
484,30/06/25 14:24:38,-1.050,,,,,
485,30/06/25 14:24:39,-1.075,,,,,
486,30/06/25 14:24:40,-1.050,,,,,
487,30/06/25 14:24:41,-1.075,,,,,
488,30/06/25 14:24:42,-1.050,,,,,
489,30/06/25 14:24:43,-1.050,,,,,
490,30/06/25 14:24:44,-1.050,,,,,
491,30/06/25 14:24:45,-1.050,,,,,
492,30/06/25 14:24:46,-1.050,,,,,
493,30/06/25 14:24:47,-1.075,,,,,
494,30/06/25 14:24:48,-1.050,,,,,
495,30/06/25 14:24:49,-1.050,,,,,
496,30/06/25 14:24:50,-1.050,,,,,
497,30/06/25 14:24:51,-1.050,,,,,
498,30/06/25 14:24:52,-1.025,,,,,
499,30/06/25 14:24:53,-1.050,,,,,
500,30/06/25 14:24:54,-1.050,,,,,
501,30/06/25 14:24:55,-1.100,,,,,
502,30/06/25 14:24:56,-1.050,,,,,
503,30/06/25 14:24:57,-1.050,,,,,
504,30/06/25 14:24:58,-1.100,,,,,
505,30/06/25 14:24:59,-1.050,,,,,
506,30/06/25 14:25:00,-1.050,,,,,
507,30/06/25 14:25:01,-1.050,,,,,
508,30/06/25 14:25:02,-1.100,,,,,
509,30/06/25 14:25:03,-1.050,,,,,
510,30/06/25 14:25:04,-1.050,,,,,
511,30/06/25 14:25:05,-1.075,,,,,
512,30/06/25 14:25:06,-1.050,,,,,
513,30/06/25 14:25:07,-1.050,,,,,
514,30/06/25 14:25:08,-1.100,,,,,
515,30/06/25 14:25:09,-1.050,,,,,
516,30/06/25 14:25:10,-1.100,,,,,
517,30/06/25 14:25:11,-1.075,,,,,
518,30/06/25 14:25:12,-1.025,,,,,
519,30/06/25 14:25:13,-1.050,,,,,
520,30/06/25 14:25:14,-1.075,,,,,
521,30/06/25 14:25:15,-1.050,,,,,
522,30/06/25 14:25:16,-1.050,,,,,
