"Plot Title: 21820141_pendant3"
"#","Date Time, GMT+00:00","X Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Y Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Z Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Coupler Attached (LGR S/N: 21820141)","Host Connected (LGR S/N: 21820141)","Stopped (LGR S/N: 21820141)","End Of File (LGR S/N: 21820141)"
1155,12/03/24 06:30:00 PM,-1.150,-0.200,-0.100,,,,
1156,12/03/24 06:45:00 PM,-1.050,-0.075,-0.175,,,,
1157,12/03/24 07:00:00 PM,-1.000,-0.350,0.000,,,,
1158,12/03/24 07:15:00 PM,-0.850,0.100,-0.550,,,,
1159,12/03/24 07:30:00 PM,-0.900,-0.300,-0.400,,,,
1160,12/03/24 07:45:00 PM,-1.025,-0.175,-0.175,,,,
1161,12/03/24 08:00:00 PM,-1.025,-0.075,-0.075,,,,
1162,12/03/24 08:15:00 PM,-0.975,-0.325,-0.100,,,,
1163,12/03/24 08:30:00 PM,-1.075,-0.250,0.075,,,,
1164,12/03/24 08:45:00 PM,-1.000,-0.125,-0.100,,,,
1165,12/03/24 09:00:00 PM,-1.075,-0.200,0.000,,,,
1166,12/03/24 09:15:00 PM,-1.025,-0.225,-0.050,,,,
1167,12/03/24 09:30:00 PM,-1.025,-0.150,0.000,,,,
1168,12/03/24 09:45:00 PM,-1.025,-0.100,-0.025,,,,
1169,12/03/24 10:00:00 PM,-1.025,-0.200,0.000,,,,
1170,12/03/24 10:15:00 PM,-1.025,-0.150,0.000,,,,
1171,12/03/24 10:30:00 PM,-1.025,-0.125,0.025,,,,
1172,12/03/24 10:45:00 PM,-1.025,-0.250,-0.025,,,,
1173,12/03/24 11:00:00 PM,-1.025,-0.200,0.000,,,,
1174,12/03/24 11:15:00 PM,-1.025,-0.225,0.050,,,,
1175,12/03/24 11:30:00 PM,-1.025,-0.175,0.025,,,,
1176,12/03/24 11:45:00 PM,-1.025,-0.075,0.000,,,,
1177,12/04/24 12:00:00 AM,-1.000,0.200,0.050,,,,
1178,12/04/24 12:15:00 AM,-1.025,-0.300,-0.025,,,,
1179,12/04/24 12:30:00 AM,-1.000,-0.125,0.000,,,,
1180,12/04/24 12:45:00 AM,-1.075,-0.175,0.050,,,,
1181,12/04/24 01:00:00 AM,-1.075,-0.250,0.000,,,,
1182,12/04/24 01:15:00 AM,-1.050,-0.250,0.000,,,,
1183,12/04/24 01:30:00 AM,-1.050,-0.100,0.075,,,,
1184,12/04/24 01:45:00 AM,-1.025,-0.225,0.150,,,,
1185,12/04/24 02:00:00 AM,-1.050,-0.225,0.075,,,,
1186,12/04/24 02:15:00 AM,-0.625,-0.200,0.825,,,,
1187,12/04/24 02:30:00 AM,-1.000,-0.350,0.075,,,,
1188,12/04/24 02:45:00 AM,-0.975,-0.025,0.125,,,,
1189,12/04/24 03:00:00 AM,-0.675,-0.975,-0.175,,,,
1190,12/04/24 03:15:00 AM,-0.975,-0.125,0.100,,,,
1191,12/04/24 03:30:00 AM,-1.075,0.000,-0.025,,,,
1192,12/04/24 03:45:00 AM,-1.000,-0.275,0.000,,,,
1193,12/04/24 04:00:00 AM,-1.025,-0.400,0.325,,,,
1194,12/04/24 04:15:00 AM,-1.075,-0.125,0.225,,,,
1195,12/04/24 04:30:00 AM,-1.025,-0.175,0.125,,,,
1196,12/04/24 04:45:00 AM,-1.075,-0.100,0.100,,,,
1197,12/04/24 05:00:00 AM,-0.975,-0.300,0.025,,,,
1198,12/04/24 05:15:00 AM,-1.050,-0.150,0.125,,,,
1199,12/04/24 05:30:00 AM,-1.025,-0.225,0.025,,,,
1200,12/04/24 05:45:00 AM,-1.025,-0.175,0.125,,,,
1201,12/04/24 06:00:00 AM,-1.025,-0.200,0.050,,,,
1202,12/04/24 06:15:00 AM,-1.025,-0.175,0.050,,,,
1203,12/04/24 06:30:00 AM,-1.025,-0.175,0.075,,,,
1204,12/04/24 06:45:00 AM,-1.025,-0.225,0.050,,,,
1205,12/04/24 07:00:00 AM,-1.025,-0.150,0.075,,,,
1206,12/04/24 07:15:00 AM,-1.025,-0.150,0.075,,,,
1207,12/04/24 07:30:00 AM,-1.050,-0.150,0.050,,,,
1208,12/04/24 07:45:00 AM,-1.025,-0.175,0.075,,,,
1209,12/04/24 08:00:00 AM,-1.025,-0.175,0.075,,,,
1210,12/04/24 08:15:00 AM,-1.025,-0.225,0.100,,,,
1211,12/04/24 08:30:00 AM,-1.025,-0.125,0.075,,,,
1212,12/04/24 08:45:00 AM,-0.975,-0.275,0.225,,,,
1213,12/04/24 09:00:00 AM,-1.075,-0.125,0.025,,,,
1214,12/04/24 09:15:00 AM,-1.075,-0.375,0.125,,,,
1215,12/04/24 09:30:00 AM,0.050,0.100,1.025,,,,
1216,12/04/24 09:45:00 AM,-1.025,-0.250,-0.075,,,,
1217,12/04/24 10:00:00 AM,-0.875,-0.575,-0.225,,,,
1218,12/04/24 10:15:00 AM,-1.000,-0.450,0.475,,,,
1219,12/04/24 10:30:00 AM,-1.025,-0.225,-0.075,,,,
1220,12/04/24 10:45:00 AM,-0.525,-1.025,0.025,,,,
1221,12/04/24 11:00:00 AM,-1.000,-0.100,0.325,,,,
1222,12/04/24 11:15:00 AM,-1.025,-0.325,-0.075,,,,
1223,12/04/24 11:30:00 AM,-0.825,-0.750,0.425,,,,
1224,12/04/24 11:45:00 AM,-0.625,-0.975,0.100,,,,
1225,12/04/24 12:00:00 PM,-1.050,0.100,0.050,,,,
1226,12/04/24 12:15:00 PM,-1.050,-0.225,0.050,,,,
1227,12/04/24 12:30:00 PM,-0.975,0.000,0.325,,,,
1228,12/04/24 12:45:00 PM,-1.075,-0.150,0.075,,,,
1229,12/04/24 01:00:00 PM,-0.950,0.175,-0.250,,,,
1230,12/04/24 01:15:00 PM,-1.025,-0.250,-0.325,,,,
1231,12/04/24 01:30:00 PM,0.050,0.100,-0.950,,,,
1232,12/04/24 01:45:00 PM,-0.600,-0.075,0.875,,,,
1233,12/04/24 02:00:00 PM,-0.875,-0.150,0.400,,,,
1234,12/04/24 02:15:00 PM,-1.050,-0.225,0.050,,,,
1235,12/04/24 02:30:00 PM,-1.000,-0.150,0.325,,,,
1236,12/04/24 02:45:00 PM,-1.100,-0.175,0.025,,,,
1237,12/04/24 03:00:00 PM,-0.950,-0.325,0.425,,,,
1238,12/04/24 03:15:00 PM,-1.000,-0.300,0.225,,,,
1239,12/04/24 03:30:00 PM,-1.050,-0.350,-0.150,,,,
1240,12/04/24 03:45:00 PM,-0.725,-0.700,-0.350,,,,
1241,12/04/24 04:00:00 PM,-1.000,0.150,0.200,,,,
1242,12/04/24 04:15:00 PM,-1.025,-0.200,0.350,,,,
1243,12/04/24 04:30:00 PM,-0.875,0.100,0.575,,,,
1244,12/04/24 04:45:00 PM,-0.125,-1.125,0.125,,,,
1245,12/04/24 05:00:00 PM,-1.025,-0.300,-0.275,,,,
1246,12/04/24 05:15:00 PM,-1.150,0.200,0.000,,,,
1247,12/04/24 05:30:00 PM,-0.650,-0.525,0.475,,,,
1248,12/04/24 05:45:00 PM,-1.175,-0.075,-0.150,,,,
1249,12/04/24 06:00:00 PM,-0.125,-0.275,1.000,,,,
1250,12/04/24 06:15:00 PM,-0.675,-0.225,0.775,,,,
1251,12/04/24 06:30:00 PM,-0.600,-0.925,0.050,,,,
1252,12/04/24 06:45:00 PM,-0.850,-0.375,0.525,,,,
1253,12/04/24 07:00:00 PM,-0.525,-0.225,0.800,,,,
1254,12/04/24 07:15:00 PM,-1.025,-0.550,-0.150,,,,
1255,12/04/24 07:30:00 PM,-0.500,0.200,-0.875,,,,
1256,12/04/24 07:45:00 PM,-1.225,-0.025,-0.250,,,,
1257,12/04/24 08:00:00 PM,-0.675,-0.425,-0.675,,,,
1258,12/04/24 08:15:00 PM,-0.850,-0.150,0.100,,,,
1259,12/04/24 08:30:00 PM,-1.050,-0.275,0.475,,,,
1260,12/04/24 08:45:00 PM,-1.175,0.000,-0.050,,,,
1261,12/04/24 09:00:00 PM,-0.750,-0.450,0.550,,,,
1262,12/04/24 09:15:00 PM,0.700,-0.675,-0.150,,,,
1263,12/04/24 09:30:00 PM,-0.575,-0.375,0.800,,,,
1264,12/04/24 09:45:00 PM,-1.100,-0.125,0.250,,,,
1265,12/04/24 10:00:00 PM,-1.025,-0.225,-0.150,,,,
1266,12/04/24 10:15:00 PM,-1.075,-0.475,-0.025,,,,
1267,12/04/24 10:30:00 PM,-1.125,-0.300,0.025,,,,
1268,12/04/24 10:45:00 PM,-0.900,0.325,-0.225,,,,
1269,12/04/24 11:00:00 PM,-0.850,-0.575,0.525,,,,
1270,12/04/24 11:15:00 PM,-1.000,-0.300,0.200,,,,
1271,12/04/24 11:30:00 PM,-0.900,-0.550,0.300,,,,
1272,12/04/24 11:45:00 PM,0.025,-0.125,1.125,,,,
1273,12/05/24 12:00:00 AM,-0.900,-0.725,-0.300,,,,
1274,12/05/24 12:15:00 AM,0.025,0.475,0.950,,,,
1275,12/05/24 12:30:00 AM,-0.750,-0.075,-0.425,,,,
1276,12/05/24 12:45:00 AM,-0.400,-0.850,-0.550,,,,
1277,12/05/24 01:00:00 AM,0.775,0.150,-0.325,,,,
1278,12/05/24 01:15:00 AM,-1.025,-0.475,-0.125,,,,
1279,12/05/24 01:30:00 AM,0.200,-0.275,-0.925,,,,
1280,12/05/24 01:45:00 AM,-0.950,-0.350,0.275,,,,
1281,12/05/24 02:00:00 AM,-0.975,-0.075,0.250,,,,
1282,12/05/24 02:15:00 AM,-0.950,-0.675,0.200,,,,
1283,12/05/24 02:30:00 AM,-1.050,-0.275,-0.075,,,,
1284,12/05/24 02:45:00 AM,-0.550,-0.150,0.900,,,,
1285,12/05/24 03:00:00 AM,-0.875,-0.525,0.425,,,,
1286,12/05/24 03:15:00 AM,-0.925,0.075,0.475,,,,
1287,12/05/24 03:30:00 AM,-1.025,-0.275,-0.050,,,,
1288,12/05/24 03:45:00 AM,-1.000,-0.125,0.050,,,,
1289,12/05/24 04:00:00 AM,-1.050,0.150,-0.125,,,,
1290,12/05/24 04:15:00 AM,-1.075,-0.200,0.325,,,,
1291,12/05/24 04:30:00 AM,-0.975,-0.075,-0.075,,,,
1292,12/05/24 04:45:00 AM,-1.025,-0.200,-0.125,,,,
1293,12/05/24 05:00:00 AM,-1.050,0.200,0.025,,,,
1294,12/05/24 05:15:00 AM,-0.975,-0.075,0.325,,,,
1295,12/05/24 05:30:00 AM,-0.125,0.025,1.050,,,,
1296,12/05/24 05:45:00 AM,-1.050,-0.100,0.000,,,,
1297,12/05/24 06:00:00 AM,-1.025,0.300,-0.025,,,,
1298,12/05/24 06:15:00 AM,-1.075,-0.025,0.125,,,,
1299,12/05/24 06:30:00 AM,-1.025,-0.250,0.150,,,,
1300,12/05/24 06:45:00 AM,-0.975,-0.075,-0.200,,,,
1301,12/05/24 07:00:00 AM,-0.900,0.025,-0.025,,,,
1302,12/05/24 07:15:00 AM,-0.875,0.400,0.425,,,,
1303,12/05/24 07:30:00 AM,-1.050,-0.150,-0.075,,,,
1304,12/05/24 07:45:00 AM,-1.025,-0.400,0.275,,,,
1305,12/05/24 08:00:00 AM,-1.075,-0.100,0.200,,,,
1306,12/05/24 08:15:00 AM,-1.125,-0.300,0.225,,,,
1307,12/05/24 08:30:00 AM,-0.925,-0.200,0.325,,,,
1308,12/05/24 08:45:00 AM,-0.600,-0.025,0.775,,,,
1309,12/05/24 09:00:00 AM,0.100,0.050,1.025,,,,
1310,12/05/24 09:15:00 AM,-0.975,-0.275,0.150,,,,
1311,12/05/24 09:30:00 AM,0.425,-0.250,-0.725,,,,
1312,12/05/24 09:45:00 AM,-1.025,-0.150,0.100,,,,
1313,12/05/24 10:00:00 AM,-0.950,-0.100,0.025,,,,
1314,12/05/24 10:15:00 AM,-0.975,0.000,0.300,,,,
1315,12/05/24 10:30:00 AM,-1.075,-0.325,0.250,,,,
1316,12/05/24 10:45:00 AM,-0.125,-0.150,1.050,,,,
1317,12/05/24 11:00:00 AM,-1.000,-0.300,0.425,,,,
1318,12/05/24 11:15:00 AM,-0.875,-0.725,0.050,,,,
1319,12/05/24 11:30:00 AM,-1.025,-0.650,0.050,,,,
1320,12/05/24 11:45:00 AM,-0.925,-0.150,0.475,,,,
1321,12/05/24 12:00:00 PM,-0.375,-0.525,0.875,,,,
1322,12/05/24 12:15:00 PM,-0.550,-0.625,-0.225,,,,
1323,12/05/24 12:30:00 PM,0.200,0.050,1.025,,,,
1324,12/05/24 12:45:00 PM,-0.850,-0.200,0.600,,,,
1325,12/05/24 01:00:00 PM,-0.950,0.275,0.300,,,,
1326,12/05/24 01:15:00 PM,0.925,-0.375,0.025,,,,
1327,12/05/24 01:30:00 PM,-0.875,0.150,0.175,,,,
1328,12/05/24 01:45:00 PM,-0.775,-0.375,-0.450,,,,
1329,12/05/24 02:00:00 PM,-1.075,-0.400,-0.025,,,,
1330,12/05/24 02:15:00 PM,-0.750,-0.125,-0.525,,,,
1331,12/05/24 02:30:00 PM,0.575,-0.575,-0.525,,,,
1332,12/05/24 02:45:00 PM,-1.000,-0.250,0.100,,,,
1333,12/05/24 03:00:00 PM,-0.250,-0.075,-0.875,,,,
1334,12/05/24 03:15:00 PM,-1.025,-0.425,-0.325,,,,
1335,12/05/24 03:30:00 PM,-0.800,-0.150,0.600,,,,
1336,12/05/24 03:45:00 PM,-0.900,-0.350,-0.450,,,,
1337,12/05/24 04:00:00 PM,-0.525,-0.350,0.625,,,,
1338,12/05/24 04:15:00 PM,-1.000,-0.475,0.325,,,,
1339,12/05/24 04:30:00 PM,-0.975,0.275,-0.400,,,,
1340,12/05/24 04:45:00 PM,-0.950,-0.525,0.150,,,,
1341,12/05/24 05:00:00 PM,-1.025,-0.375,0.175,,,,
1342,12/05/24 05:15:00 PM,-0.600,-0.900,0.225,,,,
1343,12/05/24 05:30:00 PM,-1.050,-0.025,-0.125,,,,
1344,12/05/24 05:45:00 PM,-1.025,-0.250,0.125,,,,
1345,12/05/24 06:00:00 PM,-0.800,-0.700,0.325,,,,
1346,12/05/24 06:15:00 PM,-1.100,-0.275,0.050,,,,
1347,12/05/24 06:30:00 PM,-0.925,-0.275,-0.075,,,,
1348,12/05/24 06:45:00 PM,-0.975,-0.200,-0.125,,,,
1349,12/05/24 07:00:00 PM,-1.075,-0.075,-0.075,,,,
1350,12/05/24 07:15:00 PM,-0.975,-0.225,-0.050,,,,
1351,12/05/24 07:30:00 PM,-0.975,-0.250,0.100,,,,
1352,12/05/24 07:45:00 PM,-1.025,-0.250,0.175,,,,
1353,12/05/24 08:00:00 PM,-1.025,-0.500,-0.050,,,,
1354,12/05/24 08:15:00 PM,-1.125,-0.325,0.250,,,,
1355,12/05/24 08:30:00 PM,-1.000,-0.250,0.000,,,,
1356,12/05/24 08:45:00 PM,-0.975,-0.100,-0.025,,,,
1357,12/05/24 09:00:00 PM,-1.000,-0.150,-0.125,,,,
1358,12/05/24 09:15:00 PM,-0.850,-0.625,-0.175,,,,
1359,12/05/24 09:30:00 PM,-0.975,-0.400,-0.125,,,,
1360,12/05/24 09:45:00 PM,-1.150,-0.200,0.000,,,,
1361,12/05/24 10:00:00 PM,-0.950,-0.350,-0.375,,,,
1362,12/05/24 10:15:00 PM,-1.075,-0.200,0.375,,,,
1363,12/05/24 10:30:00 PM,-1.025,-0.200,0.350,,,,
1364,12/05/24 10:45:00 PM,-0.975,0.025,-0.250,,,,
1365,12/05/24 11:00:00 PM,-1.100,-0.375,-0.325,,,,
1366,12/05/24 11:15:00 PM,-0.900,-0.475,-0.375,,,,
1367,12/05/24 11:30:00 PM,-0.650,-0.300,0.200,,,,
1368,12/05/24 11:45:00 PM,-1.125,0.200,0.125,,,,
1369,12/06/24 12:00:00 AM,-0.975,-0.425,-0.125,,,,
1370,12/06/24 12:15:00 AM,-1.025,0.225,-0.225,,,,
1371,12/06/24 12:30:00 AM,-1.075,-0.400,0.000,,,,
1372,12/06/24 12:45:00 AM,-1.100,-0.200,-0.200,,,,
1373,12/06/24 01:00:00 AM,-0.475,0.125,0.875,,,,
1374,12/06/24 01:15:00 AM,-0.875,-0.425,-0.075,,,,
1375,12/06/24 01:30:00 AM,-1.100,-0.375,0.025,,,,
1376,12/06/24 01:45:00 AM,-0.925,-0.450,0.350,,,,
1377,12/06/24 02:00:00 AM,-1.100,-0.250,0.100,,,,
1378,12/06/24 02:15:00 AM,-1.025,-0.475,-0.125,,,,
1379,12/06/24 02:30:00 AM,-1.050,-0.225,0.000,,,,
1380,12/06/24 02:45:00 AM,-1.000,-0.225,0.050,,,,
1381,12/06/24 03:00:00 AM,-0.900,-0.250,0.325,,,,
1382,12/06/24 03:15:00 AM,-1.075,-0.300,0.125,,,,
1383,12/06/24 03:30:00 AM,-0.975,-0.300,0.025,,,,
1384,12/06/24 03:45:00 AM,-0.925,-0.250,0.300,,,,
1385,12/06/24 04:00:00 AM,-1.000,-0.250,0.075,,,,
1386,12/06/24 04:15:00 AM,-1.025,-0.300,0.050,,,,
1387,12/06/24 04:30:00 AM,-0.875,-0.600,0.025,,,,
1388,12/06/24 04:45:00 AM,-0.950,-0.250,0.050,,,,
1389,12/06/24 05:00:00 AM,-1.025,-0.275,0.025,,,,
1390,12/06/24 05:15:00 AM,-1.125,-0.225,-0.100,,,,
1391,12/06/24 05:30:00 AM,-0.975,-0.250,0.000,,,,
1392,12/06/24 05:45:00 AM,-1.025,-0.225,-0.025,,,,
1393,12/06/24 06:00:00 AM,-1.025,-0.200,0.025,,,,
1394,12/06/24 06:15:00 AM,-1.025,-0.125,0.025,,,,
1395,12/06/24 06:30:00 AM,-1.025,-0.200,0.025,,,,
1396,12/06/24 06:45:00 AM,-1.050,-0.175,0.050,,,,
1397,12/06/24 07:00:00 AM,-1.025,-0.200,0.050,,,,
1398,12/06/24 07:15:00 AM,-1.025,-0.175,0.025,,,,
1399,12/06/24 07:30:00 AM,-1.050,-0.250,0.025,,,,
1400,12/06/24 07:45:00 AM,-1.025,-0.150,0.075,,,,
1401,12/06/24 08:00:00 AM,-1.000,-0.100,0.100,,,,
1402,12/06/24 08:15:00 AM,-1.050,-0.125,0.075,,,,
1403,12/06/24 08:30:00 AM,-1.025,-0.075,0.125,,,,
1404,12/06/24 08:45:00 AM,-1.075,-0.225,0.075,,,,
1405,12/06/24 09:00:00 AM,-1.075,-0.125,0.125,,,,
1406,12/06/24 09:15:00 AM,-1.025,-0.200,0.150,,,,
1407,12/06/24 09:30:00 AM,-1.075,-0.175,0.125,,,,
1408,12/06/24 09:45:00 AM,-1.025,-0.175,0.075,,,,
1409,12/06/24 10:00:00 AM,-1.025,-0.200,0.125,,,,
1410,12/06/24 10:15:00 AM,-1.025,-0.300,0.175,,,,
1411,12/06/24 10:30:00 AM,-1.025,-0.250,0.125,,,,
1412,12/06/24 10:45:00 AM,-1.025,-0.150,0.125,,,,
1413,12/06/24 11:00:00 AM,-1.050,-0.225,0.125,,,,
1414,12/06/24 11:15:00 AM,-1.025,-0.200,0.125,,,,
1415,12/06/24 11:30:00 AM,-1.025,-0.150,0.050,,,,
1416,12/06/24 11:45:00 AM,-1.025,-0.225,-0.275,,,,
1417,12/06/24 12:00:00 PM,-1.025,-0.375,-0.075,,,,
1418,12/06/24 12:15:00 PM,-0.925,-0.275,-0.325,,,,
1419,12/06/24 12:30:00 PM,-0.950,-0.650,0.000,,,,
1420,12/06/24 12:45:00 PM,-1.025,-0.200,-0.325,,,,
1421,12/06/24 01:00:00 PM,-1.025,-0.275,-0.225,,,,
1422,12/06/24 01:15:00 PM,-0.950,-0.275,-0.225,,,,
1423,12/06/24 01:30:00 PM,-0.975,-0.225,-0.150,,,,
1424,12/06/24 01:45:00 PM,-1.050,-0.150,0.025,,,,
1425,12/06/24 02:00:00 PM,-1.025,-0.125,0.100,,,,
1426,12/06/24 02:15:00 PM,-1.050,-0.300,0.100,,,,
1427,12/06/24 02:30:00 PM,-0.950,-0.300,-0.275,,,,
1428,12/06/24 02:45:00 PM,-0.950,-0.150,-0.450,,,,
1429,12/06/24 03:00:00 PM,-1.025,-0.200,-0.225,,,,
1430,12/06/24 03:15:00 PM,-1.000,-0.150,0.325,,,,
1431,12/06/24 03:30:00 PM,-0.875,-0.500,-0.225,,,,
1432,12/06/24 03:45:00 PM,-1.100,-0.125,-0.100,,,,
1433,12/06/24 04:00:00 PM,-1.100,-0.200,0.100,,,,
1434,12/06/24 04:15:00 PM,-1.025,-0.425,0.200,,,,
1435,12/06/24 04:30:00 PM,-0.975,-0.075,-0.150,,,,
1436,12/06/24 04:45:00 PM,-0.700,-0.725,0.350,,,,
1437,12/06/24 05:00:00 PM,-1.025,0.025,0.050,,,,
1438,12/06/24 05:15:00 PM,-1.025,-0.300,0.025,,,,
1439,12/06/24 05:30:00 PM,-1.025,-0.100,-0.350,,,,
1440,12/06/24 05:45:00 PM,-0.900,-0.325,-0.425,,,,
1441,12/06/24 06:00:00 PM,-1.000,-0.625,0.125,,,,
1442,12/06/24 06:15:00 PM,-1.050,-0.550,0.225,,,,
1443,12/06/24 06:30:00 PM,-1.125,-0.050,0.100,,,,
1444,12/06/24 06:45:00 PM,-0.850,-0.625,0.125,,,,
1445,12/06/24 07:00:00 PM,-0.925,-0.525,0.450,,,,
1446,12/06/24 07:15:00 PM,-1.025,-0.225,0.000,,,,
1447,12/06/24 07:30:00 PM,-0.725,-0.125,-0.500,,,,
1448,12/06/24 07:45:00 PM,-0.925,-0.500,-0.225,,,,
1449,12/06/24 08:00:00 PM,-1.075,-0.325,0.125,,,,
1450,12/06/24 08:15:00 PM,-0.975,-0.400,0.000,,,,
1451,12/06/24 08:30:00 PM,-0.800,-0.500,0.575,,,,
1452,12/06/24 08:45:00 PM,-0.850,-0.775,0.150,,,,
1453,12/06/24 09:00:00 PM,-0.900,-0.150,-0.525,,,,
1454,12/06/24 09:15:00 PM,-1.025,-0.175,-0.300,,,,
1455,12/06/24 09:30:00 PM,-0.900,-0.425,-0.400,,,,
1456,12/06/24 09:45:00 PM,-0.775,-0.425,-0.550,,,,
1457,12/06/24 10:00:00 PM,-0.800,-0.500,-0.375,,,,
1458,12/06/24 10:15:00 PM,-0.900,-0.125,-0.650,,,,
1459,12/06/24 10:30:00 PM,-0.625,-0.175,-0.700,,,,
1460,12/06/24 10:45:00 PM,-0.725,0.125,-0.675,,,,
1461,12/06/24 11:00:00 PM,-0.700,-0.600,-0.500,,,,
1462,12/06/24 11:15:00 PM,-0.725,-0.625,-0.500,,,,
1463,12/06/24 11:30:00 PM,-0.700,-0.400,-0.625,,,,
1464,12/06/24 11:45:00 PM,-0.700,-0.300,-0.675,,,,
1465,12/07/24 12:00:00 AM,-0.725,-0.600,-0.450,,,,
1466,12/07/24 12:15:00 AM,-0.875,-0.450,-0.450,,,,
1467,12/07/24 12:30:00 AM,-1.050,-0.350,-0.200,,,,
1468,12/07/24 12:45:00 AM,-0.800,0.175,-0.425,,,,
1469,12/07/24 01:00:00 AM,-0.975,0.000,-0.200,,,,
1470,12/07/24 01:15:00 AM,-1.100,-0.325,-0.025,,,,
1471,12/07/24 01:30:00 AM,-1.050,-0.200,-0.050,,,,
1472,12/07/24 01:45:00 AM,-1.025,-0.125,0.075,,,,
1473,12/07/24 02:00:00 AM,-1.050,-0.150,0.025,,,,
1474,12/07/24 02:15:00 AM,-1.025,-0.175,0.025,,,,
1475,12/07/24 02:30:00 AM,-0.975,-0.100,-0.050,,,,
1476,12/07/24 02:45:00 AM,-1.025,-0.150,-0.150,,,,
1477,12/07/24 03:00:00 AM,-1.025,-0.200,-0.075,,,,
1478,12/07/24 03:15:00 AM,-1.000,-0.275,-0.200,,,,
1479,12/07/24 03:30:00 AM,-1.100,-0.125,-0.225,,,,
1480,12/07/24 03:45:00 AM,-1.125,-0.075,-0.100,,,,
1481,12/07/24 04:00:00 AM,-0.925,-0.525,-0.075,,,,
1482,12/07/24 04:15:00 AM,-1.075,-0.225,-0.025,,,,
1483,12/07/24 04:30:00 AM,-1.025,-0.250,0.275,,,,
1484,12/07/24 04:45:00 AM,-1.075,-0.225,-0.250,,,,
1485,12/07/24 05:00:00 AM,-1.000,-0.300,-0.150,,,,
1486,12/07/24 05:15:00 AM,-0.775,-0.475,-0.500,,,,
1487,12/07/24 05:30:00 AM,-1.175,-0.075,0.325,,,,
1488,12/07/24 05:45:00 AM,-0.925,0.025,0.500,,,,
1489,12/07/24 06:00:00 AM,-0.775,-0.475,-0.375,,,,
1490,12/07/24 06:15:00 AM,-0.825,-0.325,-0.625,,,,
1491,12/07/24 06:30:00 AM,-0.925,-0.400,-0.075,,,,
1492,12/07/24 06:45:00 AM,-0.975,-0.275,-0.350,,,,
1493,12/07/24 07:00:00 AM,-1.025,-0.125,-0.300,,,,
1494,12/07/24 07:15:00 AM,-1.025,-0.200,-0.050,,,,
1495,12/07/24 07:30:00 AM,-1.000,-0.325,-0.150,,,,
1496,12/07/24 07:45:00 AM,-0.950,-0.300,-0.125,,,,
1497,12/07/24 08:00:00 AM,-0.975,-0.350,0.000,,,,
1498,12/07/24 08:15:00 AM,-0.525,-0.875,0.575,,,,
1499,12/07/24 08:30:00 AM,-1.050,-0.350,-0.200,,,,
1500,12/07/24 08:45:00 AM,-0.900,-0.150,-0.350,,,,
1501,12/07/24 09:00:00 AM,-1.150,-0.100,-0.125,,,,
1502,12/07/24 09:15:00 AM,-1.125,-0.150,-0.075,,,,
1503,12/07/24 09:30:00 AM,-1.125,-0.325,0.025,,,,
1504,12/07/24 09:45:00 AM,-0.900,-0.375,0.475,,,,
1505,12/07/24 10:00:00 AM,-0.825,-0.425,-0.575,,,,
1506,12/07/24 10:15:00 AM,-0.875,-0.225,0.475,,,,
1507,12/07/24 10:30:00 AM,-0.575,-0.850,0.425,,,,
1508,12/07/24 10:45:00 AM,-0.975,-0.500,0.150,,,,
1509,12/07/24 11:00:00 AM,-0.975,-0.125,0.225,,,,
1510,12/07/24 11:15:00 AM,-0.925,-0.550,0.100,,,,
1511,12/07/24 11:30:00 AM,-1.100,-0.075,-0.250,,,,
1512,12/07/24 11:45:00 AM,-1.175,-0.125,0.125,,,,
1513,12/07/24 12:00:00 PM,-0.975,0.100,-0.125,,,,
1514,12/07/24 12:15:00 PM,-0.750,0.100,-0.675,,,,
1515,12/07/24 12:30:00 PM,-0.625,-0.250,-0.800,,,,
1516,12/07/24 12:45:00 PM,-0.775,-0.125,-0.600,,,,
1517,12/07/24 01:00:00 PM,-1.025,-0.400,0.200,,,,
1518,12/07/24 01:15:00 PM,-1.000,-0.300,-0.275,,,,
1519,12/07/24 01:30:00 PM,-0.925,-0.250,-0.375,,,,
1520,12/07/24 01:45:00 PM,-0.850,-0.250,0.525,,,,
1521,12/07/24 02:00:00 PM,-1.025,-0.325,-0.150,,,,
1522,12/07/24 02:15:00 PM,0.150,-0.775,-0.750,,,,
1523,12/07/24 02:30:00 PM,-1.125,0.000,-0.225,,,,
1524,12/07/24 02:45:00 PM,-0.850,-0.500,0.525,,,,
1525,12/07/24 03:00:00 PM,-1.050,-0.125,-0.350,,,,
1526,12/07/24 03:15:00 PM,-0.925,-0.675,0.075,,,,
1527,12/07/24 03:30:00 PM,-0.850,0.325,-0.525,,,,
1528,12/07/24 03:45:00 PM,-1.000,-0.075,0.050,,,,
1529,12/07/24 04:00:00 PM,-0.900,-0.425,0.400,,,,
1530,12/07/24 04:15:00 PM,-1.125,-0.300,0.175,,,,
1531,12/07/24 04:30:00 PM,-1.025,-0.425,0.100,,,,
1532,12/07/24 04:45:00 PM,-0.800,-0.250,0.700,,,,
1533,12/07/24 05:00:00 PM,-1.075,-0.325,-0.025,,,,
1534,12/07/24 05:15:00 PM,-1.050,-0.200,0.125,,,,
